file,year,scope,contest_type,district,agg_dem,agg_rep,snap_dem,snap_rep,agg_margin_pct,snap_margin_pct,delta_margin_pp,in_agg_only,in_snap_only,snapshot_untrusted
congressional_auditor_2020.json,2020,congressional,auditor,10,122774,262518,126195,258437,36.27,34.38,1.8900000000000006,False,False,False
congressional_auditor_2020.json,2020,congressional,auditor,11,194876,228263,194875,228262,7.89,7.89,0.0,False,False,False
congressional_auditor_2020.json,2020,congressional,auditor,12,240109,121779,240110,121779,-32.7,-32.7,0.0,False,False,False
congressional_auditor_2020.json,2020,congressional,auditor,13,205999,176715,212930,181842,-7.65,-7.87,0.21999999999999975,False,False,False
congressional_auditor_2020.json,2020,congressional,auditor,14,207904,160667,204842,165026,-12.82,-10.76,-2.0600000000000005,False,False,False
congressional_auditor_2024.json,2024,congressional,auditor,1,195989,173650,195989,173650,-5.91,-5.91,0.0,False,False,False
congressional_auditor_2024.json,2024,congressional,auditor,2,252235,145054,246463,142891,-26.0,-25.64,-0.35999999999999943,False,False,False
congressional_auditor_2024.json,2024,congressional,auditor,3,130900,229008,130900,229008,26.4,26.4,0.0,False,False,False
congressional_auditor_2024.json,2024,congressional,auditor,4,265951,126528,265950,126528,-34.56,-34.56,0.0,False,False,False
congressional_auditor_2024.json,2024,congressional,auditor,5,151309,237197,151309,237197,21.46,21.46,0.0,False,False,False
congressional_auditor_2024.json,2024,congressional,auditor,6,209541,163932,209541,163932,-11.86,-11.86,0.0,False,False,False
congressional_auditor_2024.json,2024,congressional,auditor,7,175250,233838,175250,233838,13.88,13.88,0.0,False,False,False
congressional_auditor_2024.json,2024,congressional,auditor,8,128335,261274,127839,260399,33.15,33.17,-0.020000000000003126,False,False,False
congressional_auditor_2024.json,2024,congressional,auditor,9,154328,187622,150240,182253,9.43,9.33,0.09999999999999964,False,False,False
congressional_auditor_2024.json,2024,congressional,auditor,10,119790,272809,122512,267771,37.93,36.21,1.7199999999999989,False,False,False
congressional_auditor_2024.json,2024,congressional,auditor,11,193303,222047,193303,222046,6.7,6.7,0.0,False,False,False
congressional_auditor_2024.json,2024,congressional,auditor,12,236516,119955,236516,119955,-31.68,-31.68,0.0,False,False,False
congressional_auditor_2024.json,2024,congressional,auditor,13,206682,196427,217038,204833,-2.45,-2.79,0.33999999999999986,False,False,False
congressional_auditor_2024.json,2024,congressional,auditor,14,213478,160441,210756,165480,-13.71,-11.63,-2.08,False,False,False
congressional_governor_2008.json,2008,congressional,governor,1,223870,125523,223768,125462,-27.68,-27.68,0.0,False,False,False
congressional_governor_2008.json,2008,congressional,governor,2,153644,135271,149488,131614,-6.12,-6.12,0.0,False,False,False
congressional_governor_2008.json,2008,congressional,governor,3,158749,129618,160143,130762,-9.85,-9.85,0.0,False,False,False
congressional_governor_2008.json,2008,congressional,governor,4,197267,106333,197134,106250,-28.8,-28.8,0.0,False,False,False
congressional_governor_2008.json,2008,congressional,governor,5,154210,171718,155064,172658,5.2,5.2,0.0,False,False,False
congressional_governor_2008.json,2008,congressional,governor,6,184001,134561,182289,133306,-15.03,-15.03,0.0,False,False,False
congressional_governor_2008.json,2008,congressional,governor,7,166663,124699,165835,124067,-13.92,-13.92,0.0,False,False,False
