block_geoid00,county_fips_2000,place_fips_2000,cd106_2000,sldu_2000,sldl_2000,vtd_code_2000,vap_count_2000
371510310005031,151,55040,06,16,30,31,104
371510310005032,151,55040,06,16,30,31,13
371510310005033,151,55040,06,16,30,31,2
371510310005034,151,99999,06,16,30,31,10
371510310005035,151,99999,06,16,30,31,12
371510310005036,151,99999,06,16,30,31,23
371510310005037,151,55040,06,16,30,31,0
371510310005038,151,55040,06,16,30,31,0
371510310005039,151,55040,06,16,30,31,0
371510310005040,151,55040,06,16,30,31,0
371510310005041,151,55040,06,16,30,31,2
371510310005042,151,55040,06,16,30,31,0
371510310005043,151,55040,06,16,30,31,0
371510310005044,151,55040,06,16,30,31,0
371510310005045,151,55040,06,16,30,31,20
371510310005046,151,99999,06,16,30,31,11
371510310005047,151,99999,06,16,30,31,11
371510310005048,151,99999,06,16,30,31,60
371510310005049,151,99999,06,16,30,17,31
371510310005050,151,99999,06,16,30,17,0
371510310005051,151,99999,06,16,30,17,11
371510310005052,151,99999,06,16,30,17,35
371510310005053,151,99999,06,16,30,17,3
371510310005996,151,55040,06,16,30,31,0
371510310005997,151,55040,06,16,30,31,0
371510310005998,151,99999,06,16,30,31,0
371510310005999,151,55040,06,16,30,31,0
371510311001000,151,99999,06,16,30,30,72
371510311001001,151,99999,06,16,30,29,58
371510311001002,151,99999,06,16,30,29,29
371510311001003,151,99999,06,16,30,29,67
371510311001004,151,99999,06,16,30,29,0
371510311001005,151,99999,06,16,30,29,8
371510311001006,151,99999,06,16,30,29,5
371510311001007,151,99999,06,16,30,19,9
371510311001008,151,99999,06,16,30,19,5
371510311001009,151,99999,06,16,30,19,0
371510311001010,151,99999,06,16,30,29,40
371510311001011,151,99999,06,16,30,29,6
371510311001012,151,99999,06,16,30,19,64
371510311001013,151,99999,06,16,30,19,7
371510311001014,151,99999,06,16,30,19,69
371510311001015,151,99999,06,16,30,19,40
371510311001016,151,99999,06,16,30,19,30
371510311001017,151,99999,06,16,30,19,7
371510311001018,151,99999,06,16,30,19,170
371510311001019,151,99999,06,16,30,19,19
371510311001020,151,99999,06,16,30,19,20
371510311001021,151,99999,06,16,30,19,4
371510311001022,151,99999,06,16,30,19,6
371510311001023,151,99999,06,16,30,19,0
371510311001024,151,99999,06,16,30,19,112
371510311001025,151,99999,06,16,30,19,34
371510311001026,151,99999,06,16,30,32,17
371510311001027,151,55080,06,16,30,32,0
371510311001028,151,55080,06,16,30,32,2
371510311001029,151,99999,06,16,30,32,0
371510311001030,151,55080,06,16,30,32,0
371510311001031,151,55080,06,16,30,32,24
371510311001032,151,55080,06,16,30,32,7
371510311001033,151,99999,06,16,30,32,5
371510311001034,151,99999,06,16,30,32,3
371510311001035,151,99999,06,16,30,32,3
371510311001036,151,99999,06,16,30,32,39
371510311001037,151,99999,06,16,30,32,5
371510311001038,151,99999,06,16,30,32,8
371510311001039,151,99999,06,16,30,32,58
371510311001040,151,99999,06,16,30,19,26
371510311001041,151,99999,06,16,30,32,19
371510311001042,151,02080,06,16,30,10,14
371510311001043,151,02080,06,16,30,10,0
371510311001998,151,99999,06,16,30,19,0
371510311001999,151,99999,06,16,30,32,0
371510311002000,151,99999,06,16,30,30,21
371510311002001,151,99999,06,16,30,30,8
371510311002002,151,99999,06,16,30,19,38
371510311002003,151,99999,06,16,30,20,49
371510311002004,151,99999,06,16,30,20,142
371510311002005,151,99999,06,16,30,20,46
371510311002006,151,99999,06,16,30,19,29
371510311002007,151,99999,06,16,30,19,32
371510311002008,151,99999,06,16,30,19,12
371510311002009,151,99999,06,16,30,19,2
371510311002010,151,99999,06,16,30,19,9
371510311002011,151,99999,06,16,30,19,110
371510311002012,151,99999,06,16,30,19,34
371510311002013,151,99999,06,16,30,19,3
371510311002014,151,99999,06,16,30,19,152
371510311002015,151,99999,06,16,30,19,8
371510311002016,151,99999,06,16,30,19,145
371510311002017,151,99999,06,16,30,19,0
371510311003000,151,99999,06,16,30,31,4
371510311003001,151,99999,06,16,30,20,111
371510311003002,151,99999,06,16,30,30,20
371510311003003,151,99999,06,16,30,31,0
371510311003004,151,99999,06,16,30,31,3
371510311003005,151,99999,06,16,30,31,8
371510311003006,151,99999,06,16,30,31,14
371510311003007,151,99999,06,16,30,20,135
371510311003008,151,99999,06,16,30,20,4
371510311003009,151,99999,06,16,30,31,9
371510311003010,151,99999,06,16,30,31,0
371510311003011,151,99999,06,16,30,20,18
371510311003012,151,99999,06,16,30,20,26
371510311003013,151,99999,06,16,30,20,57
371510311003014,151,99999,06,16,30,20,4
371510311003015,151,24740,06,16,30,20,47
371510311003016,151,24740,06,16,30,20,3
371510311003017,151,24740,06,16,30,20,7
371510311003018,151,24740,06,16,30,20,10
371510311003019,151,24740,06,16,30,20,0
371510311003020,151,24740,06,16,30,20,75
371510311003021,151,24740,06,16,30,20,20
371510311003022,151,24740,06,16,30,20,1
371510311003023,151,24740,06,16,30,20,54
371510311003024,151,24740,06,16,30,20,3
371510311003025,151,24740,06,16,30,20,2
371510311003026,151,99999,06,16,30,20,0
371510311003027,151,99999,06,16,30,20,21
371510311003028,151,99999,06,16,30,19,37
371510311003029,151,24740,06,16,30,20,10
371510311003030,151,99999,06,16,30,20,10
371510311003031,151,99999,06,16,30,20,2
371510311003032,151,24740,06,16,30,20,13
371510311003033,151,24740,06,16,30,20,8
371510311003034,151,24740,06,16,30,20,25
371510311003035,151,24740,06,16,30,20,61
371510311003036,151,24740,06,16,30,20,9
371510311003037,151,99999,06,16,30,20,0
371510311003038,151,99999,06,16,30,20,0
371510311003039,151,99999,06,16,30,20,4
371510311003040,151,99999,06,16,30,31,0
371510311003041,151,24740,06,16,30,20,12
371510311003042,151,24740,06,16,30,20,28
371510311003043,151,24740,06,16,30,20,11
371510311003044,151,24740,06,16,30,20,14
371510311003045,151,24740,06,16,30,20,7
371510311003046,151,24740,06,16,30,20,3
371510311003047,151,24740,06,16,30,20,2
371510311003048,151,24740,06,16,30,20,2
371510311003049,151,24740,06,16,30,20,36
371510311003050,151,24740,06,16,30,20,0
371510311003051,151,24740,06,16,30,20,24
371510311003996,151,99999,06,16,30,20,0
371510311003997,151,99999,06,16,30,20,0
371510311003998,151,99999,06,16,30,20,0
371510311003999,151,99999,06,16,30,31,0
371510311004000,151,99999,06,16,30,31,2
371510311004001,151,99999,06,16,30,20,0
371510311004002,151,24740,06,16,30,20,217
371510311004003,151,24740,06,16,30,20,6
371510311004004,151,24740,06,16,30,20,34
371510311004005,151,24740,06,16,30,20,42
371510311004006,151,24740,06,16,30,20,39
371510311004007,151,99999,06,16,30,20,0
371510311004008,151,24740,06,16,30,20,19
371510311004009,151,99999,06,16,30,20,0
371510311004010,151,99999,06,16,30,20,17
371510311004011,151,24740,06,16,30,20,13
371510311004012,151,99999,06,16,30,20,0
371510311004013,151,99999,06,16,30,20,7
371510311004014,151,24740,06,16,30,20,0
371510311004015,151,24740,06,16,30,20,0
371510311004016,151,24740,06,16,30,20,0
371510311004017,151,99999,06,16,30,20,0
371510311004018,151,99999,06,16,30,19,154
371510311004019,151,99999,06,16,30,19,22
371510311004020,151,99999,06,16,30,20,10
371510311004021,151,99999,06,16,30,20,31
371510311004022,151,99999,06,16,30,20,95
371510311004023,151,99999,06,16,30,19,25
371510311004024,151,99999,06,16,30,20,11
371510311004025,151,99999,06,16,30,20,110
371510311004026,151,24740,06,16,30,20,0
371510311004027,151,99999,06,16,30,20,11
371510311004028,151,99999,06,16,30,20,0
371510311004029,151,99999,06,16,30,20,14
371510311004998,151,99999,06,16,30,19,0
371510311004999,151,24740,06,16,30,19,0
371510311005000,151,99999,06,16,30,19,135
371510311005001,151,99999,06,16,30,19,0
371510311005002,151,99999,06,16,30,19,98
371510311005003,151,99999,06,16,30,19,55
371510311005004,151,02080,06,16,30,19,0
371510311005005,151,02080,06,16,30,19,0
371510311005006,151,02080,06,16,30,10,19
371510311005007,151,99999,06,16,30,19,0
371510311005008,151,02080,06,16,30,10,18
371510311005009,151,02080,06,16,30,10,22
371510311005010,151,99999,06,16,30,19,12
371510311005011,151,99999,06,16,30,19,39
371510311005012,151,99999,06,16,30,19,39
371510311005013,151,99999,06,16,30,19,73
371510311005014,151,99999,06,16,30,19,42
371510311005015,151,99999,06,16,30,19,3
371510311005016,151,99999,06,16,30,19,2
371510311005017,151,99999,06,16,30,19,3
371510311005018,151,99999,06,16,30,19,0
371510311005019,151,99999,06,16,30,19,5
371510311005020,151,99999,06,16,30,19,0
371510311005998,151,99999,06,16,30,19,0
371510311005999,151,99999,06,16,30,19,0
371510312001000,151,99999,06,16,30,23,87
371510312001001,151,99999,06,16,30,23,0
371510312001002,151,99999,06,16,30,23,2
371510312001003,151,99999,06,16,30,23,4
371510312001004,151,99999,06,16,30,23,8
371510312001005,151,99999,06,16,30,23,0
371510312001006,151,99999,06,16,30,23,48
371510312001007,151,99999,06,16,30,23,40
371510312001008,151,99999,06,16,30,23,12
371510312001009,151,99999,06,16,30,23,50
371510312001010,151,99999,06,16,30,23,6
371510312001011,151,99999,06,16,30,23,0
371510312001012,151,99999,06,16,30,23,19
371510312001013,151,99999,06,16,30,23,68
371510312001014,151,99999,06,16,30,23,9
371510312001015,151,38100,06,16,30,23,0
371510312001016,151,99999,06,16,30,23,29
371510312001017,151,99999,06,16,30,23,43
371510312001018,151,99999,06,16,30,23,0
371510312001019,151,99999,06,16,30,23,0
371510312001020,151,99999,06,16,30,23,0
371510312001021,151,99999,06,16,30,23,0
371510312001022,151,38100,06,16,30,23,0
371510312001023,151,38100,06,16,30,23,77
371510312001024,151,38100,06,16,30,23,46
371510312001025,151,38100,06,16,30,23,23
371510312001026,151,38100,06,16,30,23,34
371510312001027,151,99999,06,16,30,23,9
371510312001028,151,99999,06,16,30,23,16
371510312001029,151,99999,06,16,30,23,24
371510312001030,151,99999,06,16,30,23,0
371510312001031,151,99999,06,16,30,23,0
371510312001032,151,99999,06,16,30,23,3
371510312001033,151,99999,06,16,30,23,71
371510312001034,151,99999,06,16,30,23,19
371510312001035,151,99999,06,16,30,23,2
371510312001036,151,99999,06,16,30,30,0
371510312001037,151,99999,06,16,30,30,12
371510312001038,151,99999,06,16,30,30,2
371510312001039,151,99999,06,16,30,30,0
371510312001040,151,99999,06,16,30,30,1
371510312001041,151,99999,06,16,30,30,106
371510312001042,151,99999,06,16,30,30,0
371510312001043,151,99999,06,16,30,30,61
371510312001044,151,99999,06,16,30,23,0
371510312001045,151,99999,06,16,30,30,20
371510312001046,151,99999,06,16,30,30,24
371510312001047,151,99999,06,16,30,30,0
371510312001048,151,99999,06,16,30,23,0
371510312001049,151,99999,06,16,30,23,1
371510312001050,151,99999,06,16,30,23,2
371510312001051,151,99999,06,16,30,23,0
371510312001052,151,99999,06,16,30,23,0
371510312001998,151,99999,06,16,30,23,0
371510312001999,151,99999,06,16,30,23,0
371510312002000,151,99999,06,16,30,35,9
371510312002001,151,99999,06,16,30,35,43
371510312002002,151,99999,06,16,30,30,136
371510312002003,151,99999,06,16,30,30,35
371510312002004,151,99999,06,16,30,30,59
371510312002005,151,99999,06,16,30,30,34
371510312002006,151,99999,06,16,30,30,14
371510312002007,151,99999,06,16,30,30,9
371510312002008,151,99999,06,16,30,30,0
371510312002009,151,99999,06,16,30,30,0
371510312002010,151,99999,06,16,30,30,12
371510312002011,151,99999,06,16,30,23,0
371510312002012,151,99999,06,16,30,23,0
371510312002013,151,99999,06,16,30,23,0
371510312002014,151,99999,06,16,30,35,26
371510312002015,151,99999,06,16,30,35,9
371510312002016,151,99999,06,16,30,35,2
371510312002017,151,99999,06,16,30,35,29
371510312002018,151,99999,06,16,30,35,41
371510312002019,151,99999,06,16,30,35,10
371510312002020,151,99999,06,16,30,35,71
371510312002021,151,99999,06,16,30,35,21
371510312002022,151,99999,06,16,30,35,10
371510312002023,151,99999,06,16,30,35,5
371510312002024,151,99999,06,16,30,35,6
371510312002025,151,99999,06,16,30,35,2
371510312002026,151,99999,06,16,30,35,0
371510312002027,151,99999,06,16,30,35,2
371510312002028,151,99999,06,16,30,30,8
371510312002029,151,99999,06,16,30,30,2
371510312003000,151,38100,06,16,30,23,10
371510312003001,151,38100,06,16,30,23,11
371510312003002,151,38100,06,16,30,23,76
371510312003003,151,38100,06,16,30,23,113
371510312003004,151,99999,06,16,30,23,42
371510312003005,151,38100,06,16,30,23,59
371510312003006,151,38100,06,16,30,23,0
371510312003007,151,38100,06,16,30,23,16
371510312003008,151,38100,06,16,30,23,9
371510312003009,151,38100,06,16,30,23,0
371510312003010,151,38100,06,16,30,23,0
371510312003011,151,38100,06,16,30,23,0
371510312003012,151,38100,06,16,30,23,0
371510312003013,151,38100,06,16,30,23,17
371510312003014,151,38100,06,16,30,23,37
371510312003015,151,38100,06,16,30,23,11
371510312003016,151,38100,06,16,30,23,11
371510312003017,151,38100,06,16,30,23,0
371510312003018,151,38100,06,16,30,23,0
371510312003019,151,38100,06,16,30,23,0
371510312003020,151,38100,06,16,30,23,0
371510312003021,151,38100,06,16,30,23,16
371510312003022,151,38100,06,16,30,23,29
371510312003023,151,38100,06,16,30,23,12
371510312003024,151,38100,06,16,30,23,4
371510312003025,151,38100,06,16,30,23,50
371510312003026,151,99999,06,16,30,23,61
371510312003027,151,38100,06,16,30,23,4
371510312003028,151,38100,06,16,30,23,32
371510312003029,151,38100,06,16,30,23,31
371510312003030,151,38100,06,16,30,23,33
371510312003031,151,38100,06,16,30,23,14
371510312003032,151,38100,06,16,30,23,18
371510312003033,151,38100,06,16,30,23,0
371510312003034,151,38100,06,16,30,23,6
371510312003035,151,38100,06,16,30,23,0
371510312003036,151,38100,06,16,30,23,0
371510312003037,151,38100,06,16,30,23,0
371510312003038,151,38100,06,16,30,23,3
371510312003039,151,38100,06,16,30,23,61
371510312003040,151,38100,06,16,30,23,34
371510312003041,151,38100,06,16,30,23,81
371510312003042,151,38100,06,16,30,23,24
371510312003043,151,38100,06,16,30,23,15
371510312003044,151,38100,06,16,30,23,14
371510312003045,151,38100,06,16,30,23,20
371510312003046,151,38100,06,16,30,23,14
371510312003047,151,38100,06,16,30,23,31
371510312003048,151,38100,06,16,30,23,21
371510312003049,151,99999,06,16,30,23,29
371510312003050,151,99999,06,16,30,23,23
371510312003051,151,38100,06,16,30,23,8
371510312003052,151,38100,06,16,30,23,11
371510312003053,151,38100,06,16,30,23,0
371510312003054,151,99999,06,16,30,23,39
371510312003055,151,99999,06,16,30,23,11
371510312003998,151,99999,06,16,30,23,0
371510312003999,151,38100,06,16,30,23,0
371510312004000,151,99999,06,16,30,23,30
371510312004001,151,38100,06,16,30,23,173
371510312004002,151,38100,06,16,30,23,21
371510312004003,151,38100,06,16,30,23,15
371510312004004,151,38100,06,16,30,23,0
371510312004005,151,38100,06,16,30,23,0
371510312004006,151,38100,06,16,30,23,0
371510312004007,151,38100,06,16,30,23,0
371510312004008,151,38100,06,16,30,23,16
371510312004009,151,38100,06,16,30,23,34
371510312004010,151,38100,06,16,30,23,21
371510312004011,151,38100,06,16,30,23,0
371510312004012,151,38100,06,16,30,23,0
371510312004013,151,38100,06,16,30,23,3
371510312004014,151,38100,06,16,30,23,18
371510312004015,151,38100,06,16,30,23,22
371510312004016,151,38100,06,16,30,23,24
371510312004017,151,38100,06,16,30,23,19
371510312004018,151,38100,06,16,30,23,13
371510312004019,151,99999,06,16,30,23,56
371510312004020,151,99999,06,16,30,23,0
371510312004021,151,99999,06,16,30,23,23
371510312004022,151,99999,06,16,30,23,58
371510312004023,151,99999,06,16,30,23,1
371510312004024,151,99999,06,16,30,23,6
371510312004025,151,38100,06,16,30,23,10
371510312004026,151,38100,06,16,30,23,19
371510312004027,151,38100,06,16,30,23,61
371510312004028,151,38100,06,16,30,23,0
371510312004029,151,38100,06,16,30,23,0
371510312004030,151,38100,06,16,30,23,0
371510312004031,151,38100,06,16,30,23,0
371510312004032,151,38100,06,16,30,23,0
371510312004033,151,38100,06,16,30,23,10
371510312004034,151,38100,06,16,30,23,63
371510312004035,151,38100,06,16,30,23,7
371510312004036,151,38100,06,16,30,23,16
371510312004037,151,38100,06,16,30,23,19
371510312004038,151,38100,06,16,30,23,6
371510312004039,151,38100,06,16,30,23,6
371510312004040,151,38100,06,16,30,23,13
371510312004041,151,38100,06,16,30,23,46
371510312004042,151,38100,06,16,30,23,7
371510312004043,151,38100,06,16,30,23,39
371510312004044,151,38100,06,16,30,23,36
371510312004045,151,38100,06,16,30,23,2
371510312004046,151,38100,06,16,30,23,20
371510312004047,151,38100,06,16,30,23,0
371510312004048,151,38100,06,16,30,23,0
371510312004049,151,38100,06,16,30,23,0
371510312004050,151,38100,06,16,30,23,19
371510312004051,151,38100,06,16,30,23,16
371510312004052,151,38100,06,16,30,23,16
371510312004053,151,38100,06,16,30,23,5
371510312004054,151,38100,06,16,30,23,0
371510312004055,151,99999,06,16,30,23,0
371510312004056,151,38100,06,16,30,23,0
371510312004057,151,38100,06,16,30,23,8
371510312004058,151,38100,06,16,30,23,4
371510312004059,151,38100,06,16,30,23,4
371510312004060,151,99999,06,16,30,23,8
371510312004061,151,99999,06,16,30,23,17
371510312004062,151,99999,06,16,30,23,26
371510312004063,151,99999,06,16,30,23,8
371510312004064,151,99999,06,16,30,23,94
371510312004065,151,99999,06,16,30,23,24
371510312004066,151,99999,06,16,30,23,0
371510312004067,151,99999,06,16,30,23,3
371510312004068,151,99999,06,16,30,23,3
371510312004069,151,99999,06,16,30,23,3
371510312004070,151,99999,06,16,30,23,0
371510313011000,151,99999,06,19,38,25,27
371510313011001,151,99999,06,19,38,25,59
371510313011002,151,99999,06,19,38,25,38
371510313011003,151,99999,06,19,38,25,12
371510313011004,151,99999,06,19,38,25,56
371510313011005,151,99999,06,19,38,25,19
371510313011006,151,99999,06,19,38,25,4
371510313011007,151,99999,06,19,38,25,11
371510313011008,151,99999,06,19,38,3,4
371510313011009,151,99999,06,19,38,3,4
371510313011010,151,99999,06,19,38,3,66
371510313011011,151,99999,06,19,38,3,56
371510313011012,151,99999,06,19,38,3,0
371510313011013,151,99999,06,19,38,3,0
371510313011014,151,99999,06,19,38,25,7
371510313011015,151,99999,06,19,38,25,6
371510313011016,151,99999,06,19,38,25,16
371510313011017,151,99999,06,19,38,25,19
371510313011018,151,99999,06,19,38,25,7
371510313011019,151,99999,06,19,38,25,81
371510313011020,151,99999,06,19,38,25,140
371510313011021,151,99999,06,19,38,25,116
371510313011022,151,99999,06,19,38,25,8
371510313011023,151,99999,06,19,38,25,150
371510313011024,151,99999,06,19,38,25,5
371510313011025,151,99999,06,19,38,25,9
371510313011026,151,99999,06,19,38,25,25
371510313011027,151,99999,06,19,38,25,2
371510313011028,151,99999,06,19,38,25,80
371510313011029,151,99999,06,19,38,25,16
371510313011030,151,99999,06,19,38,25,66
371510313011031,151,99999,06,19,38,25,1
