precinct_key,district,district_geoid,district_name,intersect_area_m2,precinct_area_m2,area_weight,district_num,district_code,district_label,district_type,target_year,plan_id,plan_label,block_count,precinct_block_total,vap_count,precinct_vap_total,weight_source
MECKLENBURG - 078.1,39,3739,State Senate District 39,,,1.0,39,39,SD-39,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),65,65,3937,3937,vap
MECKLENBURG - 079,41,3741,State Senate District 41,,,1.0,41,41,SD-41,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),57,57,3028,3028,vap
MECKLENBURG - 080,41,3741,State Senate District 41,,,1.0,41,41,SD-41,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),68,68,4648,4648,vap
MECKLENBURG - 081,41,3741,State Senate District 41,,,1.0,41,41,SD-41,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),78,78,5631,5631,vap
MECKLENBURG - 082,41,3741,State Senate District 41,,,1.0,41,41,SD-41,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),51,51,6509,6509,vap
MECKLENBURG - 083,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),42,42,4521,4521,vap
MECKLENBURG - 084,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),32,32,3729,3729,vap
MECKLENBURG - 085,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),29,29,2858,2858,vap
MECKLENBURG - 086,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),27,27,1943,1943,vap
MECKLENBURG - 087,39,3739,State Senate District 39,,,1.0,39,39,SD-39,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),45,45,3537,3537,vap
MECKLENBURG - 088,39,3739,State Senate District 39,,,1.0,39,39,SD-39,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),30,30,3396,3396,vap
MECKLENBURG - 089,41,3741,State Senate District 41,,,1.0,41,41,SD-41,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),107,107,7649,7649,vap
MECKLENBURG - 090,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),17,17,1762,1762,vap
MECKLENBURG - 091,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),32,32,4721,4721,vap
MECKLENBURG - 092,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),21,21,3357,3357,vap
MECKLENBURG - 093,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),22,22,1918,1918,vap
MECKLENBURG - 094,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),21,21,2619,2619,vap
MECKLENBURG - 095,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),15,15,2722,2722,vap
MECKLENBURG - 096,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),29,29,2440,2440,vap
MECKLENBURG - 097,39,3739,State Senate District 39,,,1.0,39,39,SD-39,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),14,14,2143,2143,vap
MECKLENBURG - 098,39,3739,State Senate District 39,,,1.0,39,39,SD-39,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),53,53,6069,6069,vap
MECKLENBURG - 099,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),39,39,3890,3890,vap
MECKLENBURG - 100,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),30,30,3233,3233,vap
MECKLENBURG - 101,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),24,24,3044,3044,vap
MECKLENBURG - 102,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),40,40,6185,6185,vap
MECKLENBURG - 103,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),29,29,2991,2991,vap
MECKLENBURG - 104,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),46,46,4221,4221,vap
MECKLENBURG - 105,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),74,74,7559,7559,vap
MECKLENBURG - 106,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),32,32,1739,1739,vap
MECKLENBURG - 107.1,38,3738,State Senate District 38,,,1.0,38,38,SD-38,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),27,27,4261,4261,vap
MECKLENBURG - 108,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),21,21,4141,4141,vap
MECKLENBURG - 109,41,3741,State Senate District 41,,,1.0,41,41,SD-41,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),49,49,3233,3233,vap
MECKLENBURG - 110,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),16,16,1462,1462,vap
MECKLENBURG - 111,39,3739,State Senate District 39,,,1.0,39,39,SD-39,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),32,32,3400,3400,vap
MECKLENBURG - 112,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),21,21,2317,2317,vap
MECKLENBURG - 113,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),27,27,3548,3548,vap
MECKLENBURG - 114,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),18,18,3020,3020,vap
MECKLENBURG - 115,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),10,10,2217,2217,vap
MECKLENBURG - 116,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),17,17,2090,2090,vap
MECKLENBURG - 117,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),25,25,2967,2967,vap
MECKLENBURG - 118,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),20,20,3581,3581,vap
MECKLENBURG - 119,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),15,15,1902,1902,vap
MECKLENBURG - 120,39,3739,State Senate District 39,,,1.0,39,39,SD-39,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),14,14,4735,4735,vap
MECKLENBURG - 121,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),27,27,4001,4001,vap
MECKLENBURG - 122,39,3739,State Senate District 39,,,1.0,39,39,SD-39,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),97,97,6996,6996,vap
MECKLENBURG - 123,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),25,25,2922,2922,vap
MECKLENBURG - 124,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),36,36,3309,3309,vap
MECKLENBURG - 125,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),14,14,1798,1798,vap
MECKLENBURG - 126,38,3738,State Senate District 38,,,1.0,38,38,SD-38,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),69,69,4811,4811,vap
MECKLENBURG - 127,37,3737,State Senate District 37,,,0.6719565671330131,37,37,SD-37,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),100,164,3218,4789,vap
MECKLENBURG - 127,38,3738,State Senate District 38,,,0.32804343286698684,38,38,SD-38,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),64,164,1571,4789,vap
MECKLENBURG - 128,38,3738,State Senate District 38,,,1.0,38,38,SD-38,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),21,21,3291,3291,vap
MECKLENBURG - 129,39,3739,State Senate District 39,,,0.995417048579285,39,39,SD-39,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),33,34,2172,2182,vap
MECKLENBURG - 129,42,3742,State Senate District 42,,,0.00458295142071494,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),1,34,10,2182,vap
MECKLENBURG - 130,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),20,20,2791,2791,vap
MECKLENBURG - 131,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),7,7,1817,1817,vap
MECKLENBURG - 132,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),40,40,3378,3378,vap
MECKLENBURG - 133,38,3738,State Senate District 38,,,1.0,38,38,SD-38,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),132,132,5380,5380,vap
MECKLENBURG - 134,38,3738,State Senate District 38,,,1.0,38,38,SD-38,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),200,200,8400,8400,vap
MECKLENBURG - 135,38,3738,State Senate District 38,,,1.0,38,38,SD-38,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),97,97,11091,11091,vap
MECKLENBURG - 136,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),43,43,2747,2747,vap
MECKLENBURG - 137,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),83,83,7087,7087,vap
MECKLENBURG - 138,39,3739,State Senate District 39,,,1.0,39,39,SD-39,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),52,52,5444,5444,vap
MECKLENBURG - 139.1,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),57,57,4068,4068,vap
MECKLENBURG - 140,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),60,60,7084,7084,vap
MECKLENBURG - 141,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),68,68,10455,10455,vap
MECKLENBURG - 142,38,3738,State Senate District 38,,,1.0,38,38,SD-38,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),186,186,7376,7376,vap
MECKLENBURG - 143,38,3738,State Senate District 38,,,1.0,38,38,SD-38,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),79,79,6089,6089,vap
MECKLENBURG - 144,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),20,20,4008,4008,vap
MECKLENBURG - 145,38,3738,State Senate District 38,,,1.0,38,38,SD-38,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),118,118,10928,10928,vap
MECKLENBURG - 146,38,3738,State Senate District 38,,,1.0,38,38,SD-38,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),50,50,6320,6320,vap
MECKLENBURG - 147,39,3739,State Senate District 39,,,1.0,39,39,SD-39,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),59,59,6753,6753,vap
MECKLENBURG - 148,39,3739,State Senate District 39,,,1.0,39,39,SD-39,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),185,185,13593,13593,vap
MECKLENBURG - 149,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),72,72,6988,6988,vap
MECKLENBURG - 150,41,3741,State Senate District 41,,,1.0,41,41,SD-41,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),40,40,3960,3960,vap
MECKLENBURG - 151,38,3738,State Senate District 38,,,1.0,38,38,SD-38,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),70,70,6031,6031,vap
MECKLENBURG - 200,39,3739,State Senate District 39,,,1.0,39,39,SD-39,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),145,145,3423,3423,vap
MECKLENBURG - 201,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),118,119,9286,9286,vap
MECKLENBURG - 202,38,3738,State Senate District 38,,,0.9905189620758483,38,38,SD-38,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),307,309,9925,10020,vap
MECKLENBURG - 202,37,3737,State Senate District 37,,,0.009481037924151697,37,37,SD-37,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),2,309,95,10020,vap
MECKLENBURG - 203,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),79,79,8124,8124,vap
MECKLENBURG - 204.1,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),65,65,6170,6170,vap
MECKLENBURG - 205,40,3740,State Senate District 40,,,1.0,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),76,76,4440,4440,vap
MECKLENBURG - 206,37,3737,State Senate District 37,,,1.0,37,37,SD-37,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),174,175,7601,7601,vap
MECKLENBURG - 207,38,3738,State Senate District 38,,,1.0,38,38,SD-38,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),97,97,6155,6155,vap
MECKLENBURG - 208,37,3737,State Senate District 37,,,1.0,37,37,SD-37,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),77,77,4998,4998,vap
MECKLENBURG - 209,38,3738,State Senate District 38,,,1.0,38,38,SD-38,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),165,165,5178,5178,vap
MECKLENBURG - 210,41,3741,State Senate District 41,,,1.0,41,41,SD-41,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),94,94,7115,7115,vap
MECKLENBURG - 211,38,3738,State Senate District 38,,,1.0,38,38,SD-38,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),203,203,12947,12947,vap
MECKLENBURG - 212,38,3738,State Senate District 38,,,1.0,38,38,SD-38,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),189,189,16996,16996,vap
MECKLENBURG - 213,38,3738,State Senate District 38,,,1.0,38,38,SD-38,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),73,73,6348,6348,vap
MECKLENBURG - 214,38,3738,State Senate District 38,,,1.0,38,38,SD-38,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),28,28,3870,3870,vap
MECKLENBURG - 215,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),54,54,3831,3831,vap
MECKLENBURG - 216,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),43,43,5529,5529,vap
MECKLENBURG - 217,42,3742,State Senate District 42,,,0.991128010139417,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),47,48,3910,3945,vap
MECKLENBURG - 217,40,3740,State Senate District 40,,,0.008871989860583017,40,40,SD-40,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),1,48,35,3945,vap
MECKLENBURG - 218,42,3742,State Senate District 42,,,1.0,42,42,SD-42,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),40,40,2949,2949,vap
