county,year,precinct_abbrv,source_precinct,sbe2006_seims_code,sbe2006_precinct,sbe2006_key,alias_values,confidence,source_file,notes
FORSYTH,2000,601,PIEDMONT BAPTIST COLLEGE,601,601,FORSYTH - 601,601,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,603,LATHAM ELEMENTARY,603,603,FORSYTH - 603,603,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,604,WSFC SCHOOLS ADMINISTRATION BLDG,604,604,FORSYTH - 604,604,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,605,PARKLAND HIGH SCHOOL,605,605,FORSYTH - 605,605,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,606,PHILO MIDDLE SCHOOL,606,606,FORSYTH - 606,606,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,607,WESTVIEW BAPTIST CHURCH,607,607,FORSYTH - 607,607,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,701,FIRST CHRISTIAN CHURCH,701,701,FORSYTH - 701,701,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,702,MILLER PARK RECREATION,702,702,FORSYTH - 702,702,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,703,ARDMORE BAPTIST CHURCH,703,703,FORSYTH - 703,703,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,704,PARKWAY UNITED CHURCH,704,704,FORSYTH - 704,704,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,705,FORSYTH TECH WEST,705,705,FORSYTH - 705,705,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,706,SOUTH FORK ELEMENTARY,706,706,FORSYTH - 706,706,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,707,GREEK ORTHODOX CHURCH,707,707,FORSYTH - 707,707,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,708,LITTLE CREEEK REC CTR,708,708,FORSYTH - 708,708,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,709,WARD ELEMENTARY SCHOOL,709,709,FORSYTH - 709,709,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,801,POLO PARK RECREATION,801,801,FORSYTH - 801,801,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,802,SUMMIT SCHOOL,802,802,FORSYTH - 802,802,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,803,WHITAKER ELEMENTARY,803,803,FORSYTH - 803,803,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,804,SHERWOOD FOREST ELEM SCHOOL,804,804,FORSYTH - 804,804,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,805,MESSIAH MORAV CHURCH,805,805,FORSYTH - 805,805,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,806,TRINITY UNITED METH,806,806,FORSYTH - 806,806,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,807,CALVARY BAPTIST CHURCH - BOY SCOUT HUT,807,807,FORSYTH - 807,807,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,808,COUNTRY CLUB FIRE,808,808,FORSYTH - 808,808,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,809,JEFFERSON MIDDLE,809,809,FORSYTH - 809,809,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,901,REYNOLDS HIGH GIRLS GYM,901,901,FORSYTH - 901,901,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,902,BRUNSON ELEMENTARY,902,902,FORSYTH - 902,902,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,903,HANES COMMUNITY CTR,903,903,FORSYTH - 903,903,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,905,BETHABARA MORAVIAN,905,905,FORSYTH - 905,905,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,906,MT TABOR HIGH SCHOOL,906,906,FORSYTH - 906,906,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
FORSYTH,2000,907,ST ANNE'S EPISCOPAL,907,907,FORSYTH - 907,907,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GASTON,2000,01,01,01,YORK CHESTER,GASTON - YORK CHESTER,01;1,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,02,02,02,VICTORY,GASTON - VICTORY,02;2,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,03,03,03,PLEASANT RIDGE,GASTON - PLEASANT RIDGE,03;3,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,04,04,04,FOREST HEIGHTS,GASTON - FOREST HEIGHTS,04;4,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,05,05,05,HEALTH CENTER,GASTON - HEALTH CENTER,05;5,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,06,06,06,MYRTLE,GASTON - MYRTLE,06;6,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,07,07,07,HIGHLAND,GASTON - HIGHLAND,07;7,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,08,08,08,WOOD HILL,GASTON - WOOD HILL,08;8,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,09,09,09,GRIER,GASTON - GRIER,09;9,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,10,10,10,SHERWOOD,GASTON - SHERWOOD,10,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,11,11,11,ARMSTRONG,GASTON - ARMSTRONG,11,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,12,12,12,FLINT GROVE,GASTON - FLINT GROVE,12,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,13,13,13,RANLO,GASTON - RANLO,13,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,14,14,14,GARDNER PARK,GASTON - GARDNER PARK,14,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,15,15,15,ROBINSON 1,GASTON - ROBINSON 1,15,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,16,16,16,GASTON DAY,GASTON - GASTON DAY,16,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,17,17,17,ROBINSON 2,GASTON - ROBINSON 2,17,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,18,18,18,ASHBROOK,GASTON - ASHBROOK,18,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,19,19,19,SOUTH GASTONIA,GASTON - SOUTH GASTONIA,19,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,20,20,20,BESSEMER CITY 1,GASTON - BESSEMER CITY 1,20,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,21,21,21,BESSEMER CITY 2,GASTON - BESSEMER CITY 2,21,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,22,22,22,CROWDERS MOUNTAIN,GASTON - CROWDERS MOUNTAIN,22,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,23,23,23,BELMONT 1,GASTON - BELMONT 1,23,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,24,24,24,BELMONT 2,GASTON - BELMONT 2,24,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,25,25,25,BELMONT 3,GASTON - BELMONT 3,25,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,26,26,26,CATAWBA HEIGHTS,GASTON - CATAWBA HEIGHTS,26,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,27,27,27,SOUTHPOINT,GASTON - SOUTHPOINT,27,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,28,28,28,CRAMERTON,GASTON - CRAMERTON,28,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,29,29,29,NEW HOPE,GASTON - NEW HOPE,29,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,30,30,30,MCADENVILLE,GASTON - MCADENVILLE,30,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,31,31,31,UNION,GASTON - UNION,31,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,32,32,32,LOWELL,GASTON - LOWELL,32,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,33,33,33,TRYON,GASTON - TRYON,33,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,34,34,34,LANDERS CHAPEL,GASTON - LANDERS CHAPEL,34,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,35,35,35,CHERRYVILLE 1,GASTON - CHERRYVILLE 1,35,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,36,36,36,CHERRYVILLE 2,GASTON - CHERRYVILLE 2,36,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,37,37,37,CHERRYVILLE 3,GASTON - CHERRYVILLE 3,37,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,38,38,38,HIGH SHOALS,GASTON - HIGH SHOALS,38,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,39,39,39,ALEXIS,GASTON - ALEXIS,39,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,40,40,40,DALLAS 1,GASTON - DALLAS 1,40,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,41,41,41,DALLAS 2,GASTON - DALLAS 2,41,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,42,42,42,LUCIA,GASTON - LUCIA,42,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,43,43,43,STANLEY 1,GASTON - STANLEY 1,43,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,44,44,44,STANLEY 2,GASTON - STANLEY 2,44,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,45,45,45,MT HOLLY 1,GASTON - MT HOLLY 1,45,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GASTON,2000,46,46,46,MT HOLLY 2,GASTON - MT HOLLY 2,46,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation; source name is code-only/non-geographic label
GUILFORD,2000,CG1,CG1,CG1,CENTER GROVE 1,GUILFORD - CENTER GROVE 1,CG1,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,CG2,CG2,CG2,CENTER GROVE 2,GUILFORD - CENTER GROVE 2,CG2,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,CG3,CG3,CG3,CENTER GROVE 3,GUILFORD - CENTER GROVE 3,CG3,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,FEN1,FEN1,FEN1,FENTRESS 1,GUILFORD - FENTRESS 1,FEN1,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,FEN2,FEN2,FEN2,FENTRESS 2,GUILFORD - FENTRESS 2,FEN2,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,FR1,FR1,FR1,FRIENDSHIP 1,GUILFORD - FRIENDSHIP 1,FR1,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,FR2,FR2,FR2,FRIENDSHIP 2,GUILFORD - FRIENDSHIP 2,FR2,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,FR3,FR3,FR3,FRIENDSHIP 3,GUILFORD - FRIENDSHIP 3,FR3,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,FR4,FR4,FR4,FRIENDSHIP 4,GUILFORD - FRIENDSHIP 4,FR4,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,FR5,FR5,FR5,FRIENDSHIP 5,GUILFORD - FRIENDSHIP 5,FR5,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,G01,G01,G01,GB 01,GUILFORD - GB 01,G01,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,G02,G02,G02,GB 02,GUILFORD - GB 02,G02,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,G03,G03,G03,GB 03,GUILFORD - GB 03,G03,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,G04,G04,G04,GB 04,GUILFORD - GB 04,G04,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,G05,G05,G05,GB 05,GUILFORD - GB 05,G05,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,G06,G06,G06,GB 06,GUILFORD - GB 06,G06,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,G07,G07,G07,GB 07,GUILFORD - GB 07,G07,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,G08,G08,G08,GB 08,GUILFORD - GB 08,G08,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,G09,G09,G09,GB 09,GUILFORD - GB 09,G09,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,G10,G10,G10,GB 10,GUILFORD - GB 10,G10,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,G11,G11,G11,GB 11,GUILFORD - GB 11,G11,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,G12,G12,G12,GB 12,GUILFORD - GB 12,G12,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,G13,G13,G13,GB 13,GUILFORD - GB 13,G13,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,G14,G14,G14,GB 14,GUILFORD - GB 14,G14,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,G15,G15,G15,GB 15,GUILFORD - GB 15,G15,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,G16,G16,G16,GB 16,GUILFORD - GB 16,G16,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
GUILFORD,2000,G17,G17,G17,GB 17,GUILFORD - GB 17,G17,high,C:/Users/Shama/Downloads/results_pct_20001107/results_pct_20001107.txt,exact abbreviation and compatible source/SBE2006 name
