line_year,scope,contest_type,file,district,raw_statewide_votes,staged_statewide_votes,staged_minus_raw_votes,production_exists,production_margin_pct,staged_margin_pct,staged_minus_production_pp,production_winner,staged_winner,winner_flip,production_total_votes,staged_total_votes
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,29,2790899,2790898,-1,True,-47.53,-47.53,0.0,DEM,DEM,False,22961,22961
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,30,2790899,2790898,-1,True,-55.39,-55.39,0.0,DEM,DEM,False,21156,21156
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,31,2790899,2790898,-1,True,-60.37,-60.37,0.0,DEM,DEM,False,14283,14283
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,32,2790899,2790898,-1,True,-46.4,-46.4,0.0,DEM,DEM,False,23233,23233
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,33,2790899,2790898,-1,True,-21.26,-21.26,0.0,DEM,DEM,False,17628,17628
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,34,2790899,2790898,-1,True,-28.66,-28.66,0.0,DEM,DEM,False,31148,31148
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,35,2790899,2790898,-1,True,-2.01,-2.01,0.0,DEM,DEM,False,9125,9125
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,36,2790899,2790898,-1,True,-5.26,-5.26,0.0,DEM,DEM,False,13283,13283
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,37,2790899,2790898,-1,True,-5.34,-5.34,0.0,DEM,DEM,False,17833,17833
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,38,2790899,2790898,-1,True,-57.16,-57.16,0.0,DEM,DEM,False,20481,20481
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,39,2790899,2790898,-1,True,-19.52,-19.52,0.0,DEM,DEM,False,22039,22039
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,40,2790899,2790898,-1,True,-3.42,-3.42,0.0,DEM,DEM,False,26995,26995
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,41,2790899,2790898,-1,True,-5.55,-5.55,0.0,DEM,DEM,False,30159,30159
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,42,2790899,2790898,-1,True,-30.54,-30.54,0.0,DEM,DEM,False,14713,14713
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,43,2790899,2790898,-1,True,-22.7,-22.7,0.0,DEM,DEM,False,23337,23337
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,44,2790899,2790898,-1,True,-29.97,-29.97,0.0,DEM,DEM,False,27690,27690
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,45,2790899,2790898,-1,True,-22.27,-22.27,0.0,DEM,DEM,False,10781,10781
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,46,2790899,2790898,-1,True,-47.52,-47.52,0.0,DEM,DEM,False,26448,26448
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,47,2790899,2790898,-1,True,-65.35,-65.35,0.0,DEM,DEM,False,22631,22631
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,48,2790899,2790898,-1,True,-45.97,-45.97,0.0,DEM,DEM,False,16276,16276
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,49,2790899,2790898,-1,True,-23.86,-23.86,0.0,DEM,DEM,False,22395,22395
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,50,2790899,2790898,-1,True,-39.3,-39.3,0.0,DEM,DEM,False,27491,27491
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,51,2790899,2790898,-1,True,-13.84,-13.84,0.0,DEM,DEM,False,21313,21313
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,52,2790899,2790898,-1,True,-18.54,-18.54,0.0,DEM,DEM,False,26466,26466
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,53,2790899,2790898,-1,True,-8.04,-8.04,0.0,DEM,DEM,False,13201,13201
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,54,2790899,2790898,-1,True,-11.81,-11.81,0.0,DEM,DEM,False,15274,15274
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,55,2790899,2790898,-1,True,-17.88,-17.88,0.0,DEM,DEM,False,24088,24088
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,56,2790899,2790898,-1,True,-41.61,-41.61,0.0,DEM,DEM,False,28431,28431
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,57,2790899,2790898,-1,True,-6.72,-6.72,0.0,DEM,DEM,False,31444,31444
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,58,2790899,2790898,-1,True,-29.11,-29.11,0.0,DEM,DEM,False,25408,25408
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,59,2790899,2790898,-1,True,-6.1,-6.1,0.0,DEM,DEM,False,21689,21689
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,60,2790899,2790898,-1,True,-26.34,-26.34,0.0,DEM,DEM,False,26191,26191
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,61,2790899,2790898,-1,True,-42.7,-42.7,0.0,DEM,DEM,False,29765,29765
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,62,2790899,2790898,-1,True,6.56,6.56,0.0,REP,REP,False,24351,24351
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,63,2790899,2790898,-1,True,-22.24,-22.24,0.0,DEM,DEM,False,22317,22317
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,64,2790899,2790898,-1,True,-2.75,-2.75,0.0,DEM,DEM,False,23373,23373
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,65,2790899,2790898,-1,True,-18.18,-18.18,0.0,DEM,DEM,False,31664,31664
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,66,2790899,2790898,-1,True,-30.43,-30.43,0.0,DEM,DEM,False,29418,29418
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,67,2790899,2790898,-1,True,-2.72,-2.72,0.0,DEM,DEM,False,30117,30117
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,68,2790899,2790898,-1,True,28.15,28.15,0.0,REP,REP,False,10149,10149
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,69,2790899,2790898,-1,True,22.91,22.91,0.0,REP,REP,False,17308,17308
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,70,2790899,2790898,-1,True,23.09,23.09,0.0,REP,REP,False,26864,26864
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,71,2790899,2790898,-1,True,-27.6,-27.6,0.0,DEM,DEM,False,21956,21956
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,72,2790899,2790898,-1,True,-41.16,-41.16,0.0,DEM,DEM,False,24862,24862
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,73,2790899,2790898,-1,True,1.51,1.51,0.0,REP,REP,False,14679,14679
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,74,2790899,2790898,-1,True,1.09,1.09,0.0,REP,REP,False,29245,29245
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,75,2790899,2790898,-1,True,-3.86,-3.86,0.0,DEM,DEM,False,22437,22437
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,76,2790899,2790898,-1,True,-5.65,-5.65,0.0,DEM,DEM,False,25290,25290
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,77,2790899,2790898,-1,True,16.45,16.45,0.0,REP,REP,False,30516,30516
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,78,2790899,2790898,-1,True,19.18,19.18,0.0,REP,REP,False,24797,24797
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,79,2790899,2790898,-1,True,-16.59,-16.59,0.0,DEM,DEM,False,31332,31332
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,80,2790899,2790898,-1,True,18.03,18.03,0.0,REP,REP,False,25623,25623
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,81,2790899,2790898,-1,True,0.35,0.35,0.0,REP,REP,False,24495,24495
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,82,2790899,2790898,-1,True,4.44,4.44,0.0,REP,REP,False,19113,19113
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,83,2790899,2790898,-1,True,13.74,13.74,0.0,REP,REP,False,27763,27763
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,84,2790899,2790898,-1,True,0.25,0.25,0.0,REP,REP,False,21816,21816
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,85,2790899,2790898,-1,True,10.08,10.08,0.0,REP,REP,False,32492,32492
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,86,2790899,2790898,-1,True,-0.34,-0.34,0.0,DEM,DEM,False,28695,28695
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,87,2790899,2790898,-1,True,8.88,8.88,0.0,REP,REP,False,27349,27349
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,88,2790899,2790898,-1,True,-31.31,-31.31,0.0,DEM,DEM,False,22213,22213
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,89,2790899,2790898,-1,True,15.02,15.02,0.0,REP,REP,False,23432,23432
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,90,2790899,2790898,-1,True,5.91,5.91,0.0,REP,REP,False,28085,28085
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,91,2790899,2790898,-1,True,7.59,7.59,0.0,REP,REP,False,34697,34697
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,92,2790899,2790898,-1,True,-7.98,-7.98,0.0,DEM,DEM,False,11952,11952
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,93,2790899,2790898,-1,True,-3.29,-3.29,0.0,DEM,DEM,False,30503,30503
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,94,2790899,2790898,-1,True,13.37,13.37,0.0,REP,REP,False,31986,31986
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,95,2790899,2790898,-1,True,11.15,11.15,0.0,REP,REP,False,20551,20551
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,96,2790899,2790898,-1,True,15.18,15.18,0.0,REP,REP,False,28853,28853
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,97,2790899,2790898,-1,True,2.45,2.45,0.0,REP,REP,False,23829,23829
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,98,2790899,2790898,-1,True,9.92,9.92,0.0,REP,REP,False,14123,14123
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,99,2790899,2790898,-1,True,-22.62,-22.62,0.0,DEM,DEM,False,17748,17748
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,100,2790899,2790898,-1,True,-24.42,-24.42,0.0,DEM,DEM,False,21339,21339
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,101,2790899,2790898,-1,True,-23.97,-23.97,0.0,DEM,DEM,False,17156,17156
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,102,2790899,2790898,-1,True,-61.7,-61.7,0.0,DEM,DEM,False,21214,21214
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,103,2790899,2790898,-1,True,17.28,17.28,0.0,REP,REP,False,26708,26708
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,104,2790899,2790898,-1,True,9.3,9.3,0.0,REP,REP,False,27869,27869
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,105,2790899,2790898,-1,True,14.29,14.29,0.0,REP,REP,False,21895,21895
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,106,2790899,2790898,-1,True,-13.77,-13.77,0.0,DEM,DEM,False,11592,11592
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,107,2790899,2790898,-1,True,-32.96,-32.96,0.0,DEM,DEM,False,13451,13451
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,108,2790899,2790898,-1,True,13.46,13.46,0.0,REP,REP,False,19802,19802
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,109,2790899,2790898,-1,True,4.68,4.68,0.0,REP,REP,False,22860,22860
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,110,2790899,2790898,-1,True,-11.06,-11.06,0.0,DEM,DEM,False,25460,25460
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,111,2790899,2790898,-1,True,-13.06,-13.06,0.0,DEM,DEM,False,28501,28501
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,112,2790899,2790898,-1,True,6.78,6.78,0.0,REP,REP,False,21413,21413
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,113,2790899,2790898,-1,True,6.14,6.14,0.0,REP,REP,False,28691,28691
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,114,2790899,2790898,-1,True,-13.96,-13.96,0.0,DEM,DEM,False,31286,31286
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,115,2790899,2790898,-1,True,-4.25,-4.25,0.0,DEM,DEM,False,23651,23651
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,116,2790899,2790898,-1,True,-10.6,-10.6,0.0,DEM,DEM,False,26444,26444
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,117,2790899,2790898,-1,True,21.9,21.9,0.0,REP,REP,False,26480,26480
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,118,2790899,2790898,-1,True,-16.31,-16.31,0.0,DEM,DEM,False,28849,28849
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,119,2790899,2790898,-1,True,-3.74,-3.74,0.0,DEM,DEM,False,29196,29196
2022,state_house,insurance_commissioner,state_house_insurance_commissioner_2000.json,120,2790899,2790898,-1,True,11.25,11.25,0.0,REP,REP,False,29185,29185
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,1,2730373,2730374,1,True,-14.39,-14.39,0.0,DEM,DEM,False,25345,25345
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,2,2730373,2730374,1,True,-7.92,-7.92,0.0,DEM,DEM,False,22809,22809
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,3,2730373,2730374,1,True,6.09,6.09,0.0,REP,REP,False,24567,24567
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,4,2730373,2730374,1,True,-7.47,-7.47,0.0,DEM,DEM,False,23226,23226
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,5,2730373,2730374,1,True,-35.18,-35.18,0.0,DEM,DEM,False,23306,23306
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,6,2730373,2730374,1,True,-4.22,-4.22,0.0,DEM,DEM,False,15864,15864
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,7,2730373,2730374,1,True,-19.91,-19.91,0.0,DEM,DEM,False,19811,19811
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,8,2730373,2730374,1,True,-18.31,-18.31,0.0,DEM,DEM,False,19727,19727
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,9,2730373,2730374,1,True,-1.64,-1.64,0.0,DEM,DEM,False,19952,19952
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,10,2730373,2730374,1,True,0.23,0.23,0.0,REP,REP,False,23021,23021
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,11,2730373,2730374,1,True,-4.1,-4.1,0.0,DEM,DEM,False,21152,21152
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,12,2730373,2730374,1,True,-20.88,-20.88,0.0,DEM,DEM,False,28942,28942
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,13,2730373,2730374,1,True,13.59,13.59,0.0,REP,REP,False,25905,25905
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,14,2730373,2730374,1,True,7.96,7.96,0.0,REP,REP,False,10469,10469
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,15,2730373,2730374,1,True,10.06,10.06,0.0,REP,REP,False,13943,13943
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,16,2730373,2730374,1,True,0.87,0.87,0.0,REP,REP,False,16492,16492
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,17,2730373,2730374,1,True,-4.45,-4.45,0.0,DEM,DEM,False,15834,15834
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,18,2730373,2730374,1,True,-9.04,-9.04,0.0,DEM,DEM,False,22804,22804
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,19,2730373,2730374,1,True,9.15,9.15,0.0,REP,REP,False,20486,20486
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,20,2730373,2730374,1,True,14.08,14.08,0.0,REP,REP,False,28845,28845
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,21,2730373,2730374,1,True,17.18,17.18,0.0,REP,REP,False,6791,6791
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,22,2730373,2730374,1,True,-17.34,-17.34,0.0,DEM,DEM,False,28692,28692
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,23,2730373,2730374,1,True,-45.61,-45.61,0.0,DEM,DEM,False,33134,33134
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,24,2730373,2730374,1,True,-14.7,-14.7,0.0,DEM,DEM,False,25081,25081
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,25,2730373,2730374,1,True,-7.21,-7.21,0.0,DEM,DEM,False,28179,28179
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,26,2730373,2730374,1,True,13.16,13.16,0.0,REP,REP,False,11971,11971
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,27,2730373,2730374,1,True,-49.28,-49.28,0.0,DEM,DEM,False,31661,31661
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,28,2730373,2730374,1,True,0.53,0.53,0.0,REP,REP,False,22896,22896
2022,state_house,labor_commissioner,state_house_labor_commissioner_2000.json,29,2730373,2730374,1,True,-42.0,-42.0,0.0,DEM,DEM,False,25540,25540
