line_year,file,year,scope,contest_type,district,production_margin_pct,pilot_margin_pct,pilot_minus_production_pp,production_winner,pilot_winner,winner_flip,production_total_votes,pilot_total_votes
2024,state_house_governor_2004.json,2004,state_house,governor,83,9.31,7.31,-2.0,REP,REP,False,26738,32659
2024,state_house_governor_2004.json,2004,state_house,governor,84,2.91,-2.82,-5.73,REP,DEM,True,36149,21383
2024,state_house_governor_2004.json,2004,state_house,governor,85,9.04,9.25,0.21,REP,REP,False,38102,38969
2024,state_house_governor_2004.json,2004,state_house,governor,86,4.23,4.21,-0.02,REP,REP,False,32104,32053
2024,state_house_governor_2004.json,2004,state_house,governor,87,8.17,8.16,-0.01,REP,REP,False,33151,33157
2024,state_house_governor_2004.json,2004,state_house,governor,88,-30.88,-33.54,-2.66,DEM,DEM,False,23662,24913
2024,state_house_governor_2004.json,2004,state_house,governor,89,10.91,10.27,-0.64,REP,REP,False,32298,27717
2024,state_house_governor_2004.json,2004,state_house,governor,90,1.73,2.95,1.22,REP,REP,False,31227,34050
2024,state_house_governor_2004.json,2004,state_house,governor,91,-1.53,-1.95,-0.42,DEM,DEM,False,32147,32686
2024,state_house_governor_2004.json,2004,state_house,governor,92,-21.76,-22.07,-0.31,DEM,DEM,False,15708,14144
2024,state_house_governor_2004.json,2004,state_house,governor,93,-8.41,-8.33,0.08,DEM,DEM,False,38339,38410
2024,state_house_governor_2004.json,2004,state_house,governor,94,8.34,7.64,-0.7,REP,REP,False,37617,34721
2024,state_house_governor_2004.json,2004,state_house,governor,95,7.66,10.19,2.53,REP,REP,False,14191,33393
2024,state_house_governor_2004.json,2004,state_house,governor,96,7.28,7.33,0.05,REP,REP,False,31317,31663
2024,state_house_governor_2004.json,2004,state_house,governor,97,6.5,6.49,-0.01,REP,REP,False,29685,29541
2024,state_house_governor_2004.json,2004,state_house,governor,98,8.91,9.71,0.8,REP,REP,False,25062,26277
2024,state_house_governor_2004.json,2004,state_house,governor,99,-46.23,-48.02,-1.79,DEM,DEM,False,13709,16881
2024,state_house_governor_2004.json,2004,state_house,governor,100,-15.28,-15.08,0.2,DEM,DEM,False,31090,29550
2024,state_house_governor_2004.json,2004,state_house,governor,101,-16.82,-15.18,1.64,DEM,DEM,False,18624,21869
2024,state_house_governor_2004.json,2004,state_house,governor,102,-43.1,-44.92,-1.82,DEM,DEM,False,24543,22864
2024,state_house_governor_2004.json,2004,state_house,governor,103,5.28,8.33,3.05,REP,REP,False,22994,23361
2024,state_house_governor_2004.json,2004,state_house,governor,104,0.09,0.93,0.84,REP,REP,False,36004,34468
2024,state_house_governor_2004.json,2004,state_house,governor,105,15.45,16.29,0.84,REP,REP,False,38563,39370
2024,state_house_governor_2004.json,2004,state_house,governor,106,-18.47,-20.41,-1.94,DEM,DEM,False,17741,17158
2024,state_house_governor_2004.json,2004,state_house,governor,107,-70.41,-74.41,-4.0,DEM,DEM,False,25376,23548
2024,state_house_governor_2004.json,2004,state_house,governor,108,7.71,10.89,3.18,REP,REP,False,25097,23439
2024,state_house_governor_2004.json,2004,state_house,governor,109,7.71,7.92,0.21,REP,REP,False,24899,25794
2024,state_house_governor_2004.json,2004,state_house,governor,110,-1.23,-3.8,-2.57,DEM,DEM,False,28477,29695
2024,state_house_governor_2004.json,2004,state_house,governor,111,-6.62,-5.51,1.11,DEM,DEM,False,30259,31916
2024,state_house_governor_2004.json,2004,state_house,governor,112,-46.19,-47.85,-1.66,DEM,DEM,False,26091,24778
2024,state_house_governor_2004.json,2004,state_house,governor,113,1.63,-0.83,-2.46,REP,DEM,True,38756,33842
2024,state_house_governor_2004.json,2004,state_house,governor,114,-17.96,-8.98,8.98,DEM,DEM,False,34442,32398
2024,state_house_governor_2004.json,2004,state_house,governor,115,-17.96,-19.32,-1.36,DEM,DEM,False,33092,32957
2024,state_house_governor_2004.json,2004,state_house,governor,116,-17.96,-24.67,-6.71,DEM,DEM,False,34408,36630
2024,state_house_governor_2004.json,2004,state_house,governor,117,6.54,7.79,1.25,REP,REP,False,32403,34300
2024,state_house_governor_2004.json,2004,state_house,governor,120,6.62,6.61,-0.01,REP,REP,False,34361,34369
2024,state_senate_governor_2004.json,2004,state_senate,governor,3,-8.92,-8.91,0.01,DEM,DEM,False,80017,80062
2024,state_senate_governor_2004.json,2004,state_senate,governor,5,-27.04,-27.03,0.01,DEM,DEM,False,74048,74049
2024,state_senate_governor_2004.json,2004,state_senate,governor,6,3.91,3.89,-0.02,REP,REP,False,37324,37337
2024,state_senate_governor_2004.json,2004,state_senate,governor,7,-6.16,-1.68,4.48,DEM,DEM,False,71713,70873
2024,state_senate_governor_2004.json,2004,state_senate,governor,8,-20.16,-24.58,-4.42,DEM,DEM,False,68187,69061
2024,state_senate_governor_2004.json,2004,state_senate,governor,9,-18.08,-16.8,1.28,DEM,DEM,False,71117,71211
2024,state_senate_governor_2004.json,2004,state_senate,governor,10,2.55,2.54,-0.01,REP,REP,False,54525,54616
2024,state_senate_governor_2004.json,2004,state_senate,governor,11,-26.65,-26.68,-0.03,DEM,DEM,False,75045,74934
2024,state_senate_governor_2004.json,2004,state_senate,governor,12,-6.1,-7.78,-1.68,DEM,DEM,False,53526,53368
2024,state_senate_governor_2004.json,2004,state_senate,governor,13,-2.49,-2.64,-0.15,DEM,DEM,False,53078,55447
2024,state_senate_governor_2004.json,2004,state_senate,governor,14,-42.71,-44.51,-1.8,DEM,DEM,False,47918,46105
2024,state_senate_governor_2004.json,2004,state_senate,governor,15,-25.41,-29.12,-3.71,DEM,DEM,False,79266,73775
2024,state_senate_governor_2004.json,2004,state_senate,governor,16,-20.53,-20.73,-0.2,DEM,DEM,False,91151,85849
2024,state_senate_governor_2004.json,2004,state_senate,governor,17,-13.71,-11.09,2.62,DEM,DEM,False,35554,38718
2024,state_senate_governor_2004.json,2004,state_senate,governor,18,-10.35,-9.3,1.05,DEM,DEM,False,61233,68750
2024,state_senate_governor_2004.json,2004,state_senate,governor,19,-26.61,-30.57,-3.96,DEM,DEM,False,72326,62756
2024,state_senate_governor_2004.json,2004,state_senate,governor,20,-37.31,-38.95,-1.64,DEM,DEM,False,56030,69079
2024,state_senate_governor_2004.json,2004,state_senate,governor,21,-5.86,-5.16,0.7,DEM,DEM,False,61374,70993
2024,state_senate_governor_2004.json,2004,state_senate,governor,22,-46.28,-46.53,-0.25,DEM,DEM,False,78549,65039
2024,state_senate_governor_2004.json,2004,state_senate,governor,23,-39.12,-39.1,0.02,DEM,DEM,False,88280,88201
2024,state_senate_governor_2004.json,2004,state_senate,governor,24,-37.15,-37.17,-0.02,DEM,DEM,False,56478,56406
2024,state_senate_governor_2004.json,2004,state_senate,governor,25,2.02,1.28,-0.74,REP,REP,False,70575,69069
2024,state_senate_governor_2004.json,2004,state_senate,governor,26,-4.47,-2.25,2.22,DEM,DEM,False,73934,84301
2024,state_senate_governor_2004.json,2004,state_senate,governor,27,-15.96,-16.94,-0.98,DEM,DEM,False,78595,75840
2024,state_senate_governor_2004.json,2004,state_senate,governor,28,-41.8,-47.45,-5.65,DEM,DEM,False,83022,75489
2024,state_senate_governor_2004.json,2004,state_senate,governor,29,-5.76,-5.09,0.67,DEM,DEM,False,81100,82371
2024,state_senate_governor_2004.json,2004,state_senate,governor,30,9.74,9.72,-0.02,REP,REP,False,75889,75754
2024,state_senate_governor_2004.json,2004,state_senate,governor,31,6.26,6.75,0.49,REP,REP,False,78875,83833
2024,state_senate_governor_2004.json,2004,state_senate,governor,32,-28.85,-31.67,-2.82,DEM,DEM,False,79714,74775
2024,state_senate_governor_2004.json,2004,state_senate,governor,34,2.04,1.78,-0.26,REP,REP,False,57955,58061
2024,state_senate_governor_2004.json,2004,state_senate,governor,35,20.16,20.43,0.27,REP,REP,False,51844,52042
2024,state_senate_governor_2004.json,2004,state_senate,governor,36,7.41,7.39,-0.02,REP,REP,False,84555,84482
2024,state_senate_governor_2004.json,2004,state_senate,governor,37,5.52,5.56,0.04,REP,REP,False,68050,68292
2024,state_senate_governor_2004.json,2004,state_senate,governor,38,-11.72,-11.39,0.33,DEM,DEM,False,47612,48712
2024,state_senate_governor_2004.json,2004,state_senate,governor,39,-20.54,-21.06,-0.52,DEM,DEM,False,50979,51443
2024,state_senate_governor_2004.json,2004,state_senate,governor,40,-36.69,-38.52,-1.83,DEM,DEM,False,59416,59722
2024,state_senate_governor_2004.json,2004,state_senate,governor,41,-51.36,-51.73,-0.37,DEM,DEM,False,63370,62012
2024,state_senate_governor_2004.json,2004,state_senate,governor,42,11.92,13.22,1.3,REP,REP,False,86532,85796
2024,state_senate_governor_2004.json,2004,state_senate,governor,43,7.71,7.97,0.26,REP,REP,False,59017,58244
2024,state_senate_governor_2004.json,2004,state_senate,governor,44,-1.8,-1.92,-0.12,DEM,DEM,False,71761,72390
2024,state_senate_governor_2004.json,2004,state_senate,governor,45,8.66,8.98,0.32,REP,REP,False,79669,78247
2024,state_senate_governor_2004.json,2004,state_senate,governor,46,-4.01,-4.03,-0.02,DEM,DEM,False,73230,74228
2024,state_senate_governor_2004.json,2004,state_senate,governor,47,-0.94,-1.87,-0.93,DEM,DEM,False,86919,93944
2024,state_senate_governor_2004.json,2004,state_senate,governor,49,-17.96,-18.14,-0.18,DEM,DEM,False,76772,75765
2024,state_senate_governor_2004.json,2004,state_senate,governor,50,-5.71,-5.07,0.64,DEM,DEM,False,91443,86101
